HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_VEHICULOS_DANADOS,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,EXISTE_CICLOVIA,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,SENALIZACION,DIA_DE_LA_SEMANA,MES,PERIODO_DEL_DIA,FERIADO,ACCIDENTE,FECHA_SINIESTRO
0,0,1,7,1,1,1,0,0,4,0,0,1,1,0,12,2,0,1,2023-12-04
1,1,1,3,1,0,2,0,0,3,0,1,1,0,6,11,2,0,0,
12,1,1,12,1,0,2,0,0,2,1,0,1,0,6,11,3,0,0,
16,2,1,3,1,1,1,0,0,4,1,0,1,0,4,10,1,0,0,
17,1,1,1,1,1,1,0,0,3,1,0,1,0,3,5,1,0,0,
0,0,1,30,1,0,2,0,0,3,0,1,1,0,4,8,2,0,0,
8,6,1,33,1,1,1,0,0,1,0,0,1,0,1,8,3,0,0,
10,3,1,2,1,5,1,0,1,3,0,0,1,0,2,12,3,0,1,2021-12-08
0,5,1,12,1,0,2,0,0,0,0,0,1,0,6,11,2,0,1,2023-11-26
3,0,1,22,0,0,2,0,0,0,0,0,1,0,0,3,0,0,1,2021-03-29
16,4,1,5,1,4,1,0,0,3,0,1,1,0,0,6,1,0,0,
5,2,2,1,1,0,2,0,0,0,0,0,1,1,3,2,0,0,0,
8,1,1,21,1,1,1,0,0,2,1,0,1,0,0,8,3,0,1,2023-08-28
20,5,1,21,1,1,1,0,0,3,1,0,1,0,0,8,2,0,1,2023-08-28
16,2,2,23,1,3,1,0,0,2,0,0,1,0,5,9,1,0,0,
5,2,2,19,1,1,1,0,0,4,1,1,1,0,0,3,0,0,1,2021-03-29
11,2,1,24,1,1,1,0,0,2,1,0,1,0,0,2,3,0,0,
12,5,1,30,1,0,2,0,0,1,0,0,1,0,4,6,3,0,1,2021-06-25
1,1,1,26,1,1,1,0,0,2,4,1,1,0,6,7,2,0,1,2023-07-09
23,0,1,12,1,1,1,0,0,2,1,0,1,0,4,6,2,0,1,2023-06-23
9,2,1,7,1,0,2,0,0,2,0,0,1,0,0,6,3,0,1,2021-06-28
1,0,1,49,1,2,1,0,0,3,0,1,1,0,4,12,2,0,1,2021-12-10
0,0,1,45,1,2,1,0,0,2,0,0,1,0,0,8,2,0,1,2022-08-15
23,5,1,21,1,0,2,0,0,2,0,0,1,0,6,9,2,0,1,2022-09-25
8,5,1,21,1,1,1,0,0,2,0,0,1,0,0,1,3,0,1,2021-01-25
20,2,1,50,1,1,1,0,0,3,0,0,1,0,5,12,2,0,1,2021-12-18
22,2,1,42,0,0,2,0,0,0,4,1,1,1,5,11,2,0,1,2023-11-11
17,1,1,12,0,0,0,0,3,0,0,0,0,0,6,6,1,0,0,
6,1,1,23,1,0,2,0,0,1,0,0,1,0,5,4,0,0,1,2023-04-08
13,1,1,7,1,1,1,0,0,2,1,0,1,0,0,10,1,0,0,
8,2,1,31,1,1,1,1,0,3,1,0,1,0,1,2,3,0,0,
7,1,1,33,1,1,1,1,0,3,0,0,1,0,1,7,3,0,0,
20,1,1,10,1,0,2,0,0,1,0,0,1,0,4,1,2,0,0,
0,0,1,52,1,0,2,0,0,2,4,1,1,1,5,5,2,0,0,
13,5,1,5,1,4,1,0,0,3,1,0,1,0,2,8,1,0,1,2021-08-04
17,1,1,10,1,1,1,0,3,3,0,0,1,0,2,9,1,0,0,
14,1,1,2,1,1,1,0,0,1,0,0,1,0,4,1,1,0,1,2021-01-01
10,2,1,43,1,0,2,0,3,3,0,0,3,0,6,1,2,0,0,
7,0,1,56,0,0,2,0,0,0,0,1,1,0,4,7,3,0,1,2023-07-28
19,1,1,15,1,1,1,0,0,3,0,0,1,0,2,2,2,0,1,2023-02-15
17,2,1,19,1,1,1,0,0,2,1,0,1,0,3,1,1,0,0,
15,2,1,47,1,1,1,0,0,2,0,0,1,0,3,6,1,0,1,2022-06-09
18,1,1,53,0,1,1,0,0,0,0,0,1,0,0,10,1,0,1,2023-10-09
3,0,1,41,1,1,1,0,0,2,0,0,1,0,0,6,0,0,1,2022-06-27
17,0,1,53,1,1,1,0,0,3,0,1,1,0,6,7,1,0,1,2022-07-24
19,4,1,19,1,1,1,0,0,2,1,0,1,0,3,10,2,0,1,2021-10-07
13,5,1,19,0,0,2,0,0,1,0,0,1,0,2,5,1,0,1,2023-05-10
3,1,1,4,1,0,2,0,0,2,0,0,1,0,0,9,0,0,0,
10,1,1,23,1,1,1,0,0,3,0,0,1,0,0,10,3,0,0,
2,7,1,46,1,6,1,0,0,1,1,0,1,0,2,1,2,0,1,2022-01-12
16,2,1,20,1,1,1,0,0,3,1,0,1,0,6,11,1,0,1,2021-11-07
18,1,1,20,1,1,1,0,0,3,1,0,1,0,0,10,1,0,1,2021-10-18
22,1,1,27,1,1,1,0,0,3,0,0,1,0,2,9,3,0,0,
21,1,1,10,1,0,2,0,0,0,0,0,1,0,2,4,2,1,1,2021-04-07
6,5,1,30,1,0,2,0,0,1,0,1,1,0,6,6,0,0,0,
0,0,1,48,1,0,3,0,0,2,0,0,1,0,0,12,2,0,1,2022-12-12
1,1,1,8,1,0,2,0,0,3,0,1,1,0,6,11,2,0,1,2021-11-28
0,2,1,15,1,1,1,0,0,1,0,0,1,0,3,4,2,0,1,2021-04-29
7,5,1,22,0,2,1,0,0,3,0,0,5,0,0,4,3,0,0,
6,1,1,9,1,5,1,0,0,1,0,0,1,0,1,1,0,1,0,
0,2,1,15,1,1,1,0,0,2,1,0,1,0,6,5,2,0,1,2023-05-07
18,2,1,19,1,1,1,0,0,1,0,0,1,0,1,4,1,1,1,2023-04-11
12,1,1,4,1,0,2,0,0,1,0,0,1,0,6,12,3,0,0,
6,1,1,19,1,1,1,1,3,4,1,0,1,0,1,8,0,0,0,
11,2,1,21,1,1,1,1,0,3,0,0,1,0,4,9,3,0,1,2023-09-08
12,7,1,24,1,0,2,0,0,2,0,0,1,0,3,9,3,0,1,2021-09-23
6,1,1,49,0,0,2,0,0,1,0,0,1,0,3,7,2,0,0,
0,1,1,13,0,0,2,1,0,0,0,0,1,0,5,5,2,0,1,2021-05-01
6,1,1,19,1,1,1,0,0,3,0,0,1,0,6,3,0,0,1,2023-03-19
19,5,1,31,0,0,2,0,0,0,0,0,1,1,5,11,2,0,0,
1,5,1,66,0,0,2,0,0,1,0,0,1,0,5,11,2,0,1,2023-11-25
12,5,1,31,1,0,2,0,0,1,0,0,1,0,4,6,3,0,0,
8,3,1,21,1,0,2,0,0,2,0,0,1,0,1,9,3,0,0,
20,1,1,15,1,1,1,0,0,2,0,0,1,0,5,12,2,0,1,2023-12-09
23,0,1,9,1,1,1,0,0,3,0,0,1,0,0,12,2,0,0,
14,2,2,26,1,0,2,0,0,3,0,0,1,0,4,11,1,0,1,2021-11-05
16,2,1,35,1,1,1,0,0,2,1,0,1,0,6,12,1,0,1,2022-12-25
13,2,1,19,1,1,1,0,0,1,0,0,1,0,0,6,1,0,0,
0,2,1,6,1,1,1,0,0,1,0,0,1,0,2,4,2,0,0,
16,5,1,30,1,0,2,0,0,3,0,0,1,1,3,7,1,0,1,2022-07-28
0,1,1,31,1,0,2,0,0,3,0,0,5,0,6,12,2,0,1,2021-12-05
9,1,1,19,1,1,1,0,0,1,1,0,1,0,0,8,3,0,1,2021-08-16
21,2,1,8,1,4,1,0,0,4,0,0,1,0,2,5,3,0,0,
20,5,1,20,1,0,2,0,0,2,0,1,1,0,4,6,2,0,1,2023-06-16
17,1,1,4,1,0,2,0,0,2,0,0,1,0,2,10,1,0,0,
3,0,1,7,1,1,1,0,0,3,0,0,1,0,4,3,0,0,1,2021-03-26
7,1,1,5,1,1,1,0,0,2,0,0,1,0,3,8,3,0,0,
16,1,1,60,1,1,1,1,0,3,0,0,1,0,2,2,1,0,1,2021-02-10
7,1,1,5,1,1,1,0,0,2,0,0,1,0,1,11,3,1,0,
12,1,1,23,1,0,2,0,0,2,0,0,1,0,1,11,3,1,1,2022-11-15
17,0,1,50,1,1,1,0,0,3,0,1,1,0,6,7,1,0,0,
10,1,1,21,1,0,2,0,0,2,0,0,1,0,1,11,3,1,0,
14,1,1,21,1,1,1,0,0,4,1,0,1,1,1,7,1,0,1,2023-07-18
15,1,1,46,1,1,1,0,0,2,0,0,1,0,0,10,1,0,0,
7,5,1,20,1,0,2,0,0,3,0,0,1,1,6,6,3,0,1,2023-06-04
5,2,1,15,1,0,2,0,0,2,0,0,1,0,2,11,0,0,1,2022-11-16
2,1,1,24,1,0,2,0,0,1,0,0,1,0,6,5,2,0,1,2021-05-09
3,1,1,4,1,0,2,0,0,3,6,0,1,0,5,3,0,0,0,
13,2,1,16,1,0,2,0,0,4,2,0,1,0,6,9,2,0,0,
11,1,1,2,1,1,1,0,0,2,1,0,1,0,2,1,3,0,0,
19,2,1,4,1,1,1,0,3,3,1,0,1,0,3,8,2,0,0,
9,2,1,4,1,1,1,0,0,2,0,0,1,0,1,1,3,1,1,2021-01-19
20,1,1,35,1,1,1,0,0,2,0,0,1,1,5,5,2,0,1,2023-05-27
20,5,1,8,1,1,1,0,0,3,0,0,1,0,5,4,2,0,0,
21,1,1,17,1,1,1,0,0,1,0,0,1,0,2,5,2,0,0,
20,1,1,40,1,1,1,0,0,3,1,0,1,0,2,8,2,0,0,
14,1,1,21,1,1,1,0,0,2,0,0,1,0,3,10,1,0,1,2023-10-12
12,1,1,9,1,4,1,0,0,3,0,0,4,0,0,10,3,0,0,
22,1,1,13,1,6,1,0,4,2,0,0,1,0,6,7,3,1,0,
5,4,1,12,0,0,2,0,0,0,0,0,1,0,6,1,0,0,0,
5,1,1,10,1,1,1,0,0,2,0,0,1,0,0,2,0,0,0,
19,4,1,1,1,0,2,0,0,1,4,0,1,1,5,5,2,0,0,
9,5,1,26,1,0,2,0,0,0,0,0,1,0,5,3,3,0,0,
12,2,1,18,1,1,1,0,1,3,0,0,1,0,4,9,3,0,0,
7,2,1,5,1,1,1,0,0,3,1,0,1,0,0,2,3,0,0,
22,2,1,1,1,1,1,0,0,4,1,0,1,0,0,8,2,0,1,2023-08-28
7,1,1,4,1,1,1,1,0,2,1,0,1,1,2,1,3,0,0,
20,1,1,31,1,5,1,0,0,2,1,0,1,0,2,9,2,0,1,2022-09-21
15,0,1,41,1,1,1,1,0,2,0,0,1,0,6,11,1,0,1,2022-11-27
5,0,1,21,1,0,2,0,0,2,0,0,1,0,0,11,0,0,1,2022-11-07
19,2,3,24,0,0,2,0,0,0,0,0,1,0,1,1,2,1,0,
5,0,1,66,0,0,2,0,0,0,0,0,1,0,6,10,0,0,1,2023-10-22
13,2,1,19,1,1,1,0,0,1,0,0,1,0,3,6,1,0,1,2021-06-03
22,4,1,33,1,1,1,0,0,2,4,1,1,0,0,8,2,0,0,
22,1,1,31,1,0,2,0,0,1,0,0,2,0,5,7,2,0,1,2021-07-03
22,1,1,17,1,1,1,0,3,2,0,0,1,0,5,6,2,0,0,
10,2,1,22,1,1,1,0,0,1,0,0,1,0,1,4,3,1,0,
6,2,1,21,1,0,2,0,0,1,0,0,1,0,5,6,0,0,0,
9,5,1,19,1,0,2,0,0,2,0,0,1,1,3,12,3,0,0,
4,1,1,20,1,1,1,0,0,2,0,0,1,0,3,11,0,0,0,
23,5,1,20,1,1,1,0,0,2,0,0,1,0,1,7,2,0,0,
7,2,1,41,1,1,1,0,0,2,0,1,1,0,2,7,3,0,0,
20,1,1,3,1,1,1,0,0,2,1,0,1,0,6,8,2,0,0,
5,1,1,20,1,0,2,0,0,2,0,0,1,1,3,1,0,0,1,2023-01-19
20,1,1,42,1,1,1,0,0,3,1,0,1,0,5,9,2,0,1,2023-09-02
12,1,1,20,1,1,1,0,0,2,0,1,1,0,6,11,3,0,0,
10,0,1,34,1,1,1,0,0,3,1,0,1,0,1,3,1,0,0,
6,2,1,15,1,1,1,1,0,2,1,0,1,1,4,1,0,0,1,2023-01-13
10,0,1,17,1,5,1,0,0,2,0,0,1,0,5,12,3,0,0,
7,5,1,20,0,0,2,0,0,0,0,0,1,0,6,6,3,0,0,
3,2,1,8,0,0,2,0,0,1,0,0,1,0,3,4,0,0,0,
0,0,1,5,1,1,1,0,0,4,0,0,1,1,0,12,2,0,0,
2,2,1,42,1,1,1,0,0,3,0,0,1,0,4,2,2,0,1,2022-02-11
5,2,2,34,1,0,0,0,0,3,1,0,4,0,1,12,0,0,1,2023-12-19
19,0,2,38,1,0,2,0,0,3,0,0,1,0,0,8,2,0,0,
8,8,1,34,1,1,1,0,0,1,0,0,1,0,3,2,3,0,0,
5,1,1,4,1,0,2,0,0,0,0,0,1,0,0,3,0,0,0,
18,5,1,17,1,1,2,0,0,2,0,0,1,1,5,8,1,0,0,
23,0,1,12,1,0,2,0,0,1,0,0,1,0,1,10,2,0,1,2021-10-19
0,5,1,24,1,0,2,0,0,1,0,0,1,0,1,6,2,0,1,2022-06-21
13,6,1,72,1,8,1,0,0,1,1,0,1,0,4,11,2,0,0,
16,2,1,39,1,1,1,0,0,3,0,0,1,0,6,10,1,0,0,
4,5,1,28,0,0,2,0,0,0,0,0,1,0,5,1,0,0,0,
17,1,1,3,1,0,3,0,0,3,0,0,1,0,1,10,1,0,1,2022-10-04
9,5,1,21,1,0,2,0,0,2,0,0,1,1,3,12,3,0,1,2022-12-29
19,1,1,28,1,0,2,0,0,2,4,0,1,0,0,12,1,0,0,
21,0,1,12,1,1,1,0,0,0,4,0,1,0,4,8,2,0,1,2023-08-18
11,1,1,26,1,0,2,0,0,3,0,0,1,0,3,9,3,0,1,2023-09-21
21,1,1,21,1,1,1,0,0,2,4,0,1,0,1,6,2,0,0,
12,2,1,4,1,1,1,1,0,2,1,0,1,0,6,3,3,0,0,
19,1,1,30,1,1,1,0,0,2,0,0,1,0,0,7,2,0,0,
0,0,1,9,1,0,2,0,0,2,0,1,1,0,5,11,2,0,1,2023-11-18
9,1,1,46,1,1,1,0,0,4,1,1,1,1,4,4,3,0,0,
17,0,1,44,0,0,0,0,0,0,4,0,1,0,5,6,1,0,1,2023-06-24
22,2,1,12,0,0,2,0,0,1,0,0,1,0,5,12,2,0,1,2023-12-23
9,5,1,30,1,1,1,0,0,1,4,0,1,0,5,4,3,0,0,
20,1,1,35,1,1,1,0,0,2,0,0,1,0,5,6,2,0,0,
15,2,1,19,1,1,1,0,0,3,1,0,1,0,0,2,1,0,0,
5,2,1,12,1,1,1,0,0,1,0,0,1,0,0,11,0,0,1,2021-11-29
3,2,1,5,1,1,1,0,0,2,4,0,1,0,6,6,0,0,1,2022-06-05
7,0,1,70,0,0,2,0,0,0,0,1,1,0,6,6,3,0,1,2022-06-19
15,1,1,66,1,2,2,0,0,2,0,0,1,0,5,10,2,0,0,
5,5,1,2,0,1,1,0,0,0,0,1,1,0,5,7,0,0,1,2023-07-01
8,0,1,19,1,1,1,0,0,1,0,0,1,0,2,6,3,0,0,
14,2,2,15,1,0,2,0,0,1,0,0,1,0,2,3,1,0,0,
7,5,1,46,0,2,1,0,0,3,0,0,5,0,0,4,3,0,1,2021-04-26
20,1,1,10,1,0,2,0,0,2,0,0,1,1,5,5,2,0,1,2023-05-27
4,1,1,9,1,1,1,0,0,2,1,0,1,0,4,9,0,0,0,
12,1,1,23,1,5,1,0,0,3,4,0,1,1,2,7,3,0,0,
3,1,1,47,1,5,1,0,0,2,0,0,1,0,4,4,0,0,0,
5,1,1,15,1,1,1,0,0,3,0,0,1,0,2,11,0,0,1,2023-11-01
15,0,1,46,1,0,2,0,0,1,0,0,1,0,6,4,1,1,1,2023-04-30
16,1,1,37,1,1,1,0,0,1,0,0,1,0,4,3,1,0,0,
8,1,1,5,1,1,1,0,0,2,0,0,1,0,5,4,3,0,0,
1,4,1,9,1,0,2,0,0,1,3,0,1,0,6,1,2,0,0,
4,1,1,47,1,1,1,0,0,1,0,0,1,0,6,4,0,1,1,2023-04-16
13,2,1,42,1,1,1,0,0,2,1,1,1,1,5,4,1,0,1,2023-04-29
3,2,1,50,1,0,2,0,0,3,0,0,1,0,5,12,2,0,0,
7,1,1,21,1,0,2,0,0,2,1,0,1,0,4,2,3,0,1,2021-02-12
21,1,1,8,1,0,2,0,0,3,0,0,1,1,6,4,2,1,0,
11,2,1,19,1,1,1,1,0,3,0,0,1,0,3,9,3,0,0,
15,0,1,62,0,0,0,0,0,0,4,0,4,0,4,5,1,0,1,2022-05-13
21,1,1,37,1,0,2,0,0,2,0,0,1,0,1,2,2,0,1,2023-02-07
18,1,1,37,1,1,1,0,0,2,1,0,1,0,2,7,1,0,1,2021-07-14
3,1,1,2,1,1,1,0,0,2,0,0,1,0,4,10,0,0,1,2023-10-13
19,5,1,31,1,5,1,0,0,2,1,0,1,0,3,11,2,0,0,
17,1,1,39,1,1,1,0,0,2,0,0,1,1,0,5,1,0,1,2023-05-29
6,0,1,10,1,0,2,0,0,2,0,0,1,0,6,3,0,0,1,2023-03-19
3,2,2,70,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,
4,2,1,14,1,1,1,0,0,1,0,0,1,0,2,4,0,1,0,
5,1,1,36,1,0,2,0,0,1,0,0,1,0,0,5,0,0,1,2022-05-02
20,1,1,1,1,1,1,0,0,3,0,0,1,0,3,12,2,0,1,2021-12-16
13,5,1,19,0,0,2,0,0,1,0,0,1,0,2,4,1,0,0,
21,0,1,16,1,1,1,0,0,3,0,0,1,0,6,10,2,0,1,2023-10-15
11,5,1,41,1,4,1,0,0,3,0,0,1,0,3,7,3,0,0,
4,0,1,4,1,4,1,0,0,2,0,0,1,0,6,10,0,0,1,2021-10-24
17,2,2,21,0,0,2,0,0,0,4,0,1,1,4,12,1,0,0,
17,1,1,37,1,1,1,0,0,2,1,0,1,1,5,12,1,0,1,2023-12-23
16,3,1,1,1,1,1,0,0,2,1,0,1,0,2,1,1,0,0,
21,1,1,70,1,0,2,0,0,2,0,0,1,0,1,3,0,0,0,
8,5,1,10,1,1,1,0,0,2,0,0,1,0,0,1,3,0,0,
3,4,1,9,1,0,2,0,0,3,0,0,1,0,6,7,0,0,0,
22,4,1,12,1,1,1,0,0,2,0,0,1,0,3,3,2,0,0,
12,0,1,21,0,0,2,0,0,0,4,0,1,1,6,1,3,0,0,
7,8,1,4,1,6,1,0,0,2,6,1,0,0,6,12,3,0,1,2022-12-18
7,0,1,15,1,1,1,0,0,3,1,0,1,0,5,11,3,0,1,2022-11-26
14,5,1,5,1,1,1,0,0,3,0,0,1,0,4,11,1,0,1,2021-11-19
13,2,1,2,1,1,1,0,0,0,0,0,1,0,3,4,1,0,0,
15,1,1,46,1,1,1,0,0,2,1,0,1,1,3,8,1,0,0,
12,2,2,43,0,0,2,0,0,0,4,1,1,0,0,9,3,0,1,2021-09-13
17,2,1,4,1,6,1,0,0,3,0,1,1,0,3,12,1,0,1,2021-12-02
20,5,1,46,1,0,2,0,0,0,0,0,1,0,0,6,2,0,0,
13,1,1,37,1,1,1,0,0,2,0,0,1,1,0,4,1,0,1,2023-04-24
21,2,1,1,1,1,1,0,0,2,1,0,1,0,6,10,2,0,0,
16,2,1,42,1,1,1,0,0,3,0,0,1,1,5,7,1,0,0,
19,0,2,15,1,1,1,0,0,3,1,0,1,0,5,12,2,0,1,2021-12-04
21,5,1,7,1,1,1,0,1,3,1,0,1,0,4,8,2,0,1,2021-08-20
13,2,1,26,1,1,1,0,0,2,1,0,1,0,3,3,1,0,1,2023-03-09
10,2,1,5,1,1,1,0,0,3,1,0,1,0,6,1,3,0,1,2023-01-01
12,5,1,10,1,1,1,0,0,3,0,1,1,0,4,11,3,0,1,2023-11-24
4,5,1,1,1,0,2,0,0,0,0,0,1,0,2,2,0,0,0,
19,2,1,29,1,0,2,0,0,2,0,0,1,0,2,3,2,0,0,
9,2,1,3,0,1,1,0,0,1,0,0,1,0,2,3,3,0,1,2021-03-24
15,0,1,21,1,0,2,0,0,2,3,0,1,0,4,11,1,0,1,2021-11-12
7,3,1,10,1,0,2,0,0,2,0,0,1,0,4,11,3,0,1,2021-11-05
19,2,2,13,0,0,2,1,0,0,0,0,1,0,2,5,2,0,1,2021-05-05
6,3,1,35,1,1,1,0,0,2,1,0,1,0,0,6,0,0,1,2023-06-12
15,3,1,23,1,0,2,0,0,2,0,0,1,0,0,3,1,0,1,2023-03-13
23,5,1,24,1,0,2,0,0,0,0,1,1,0,1,1,2,1,0,
6,5,1,19,1,1,1,0,0,4,0,1,1,1,5,7,0,0,1,2023-07-29
11,1,1,72,1,1,1,0,3,3,0,0,1,0,6,8,3,0,0,
2,1,1,4,1,0,2,0,0,1,0,0,1,0,5,10,2,0,1,2023-10-28
6,5,1,4,1,1,1,0,0,2,0,0,1,0,5,8,0,0,0,
20,1,1,4,1,1,1,0,0,2,0,0,1,0,4,5,2,0,0,
20,1,1,19,1,0,2,0,0,2,4,0,1,0,0,6,2,0,0,
8,1,1,11,1,1,1,0,1,2,0,0,1,0,3,9,3,0,0,
2,2,1,60,1,8,1,0,0,2,0,0,1,0,0,7,1,0,0,
5,0,1,42,1,2,1,0,0,1,0,0,1,0,0,2,0,0,0,
20,1,1,1,1,1,1,0,0,1,0,0,1,0,2,2,2,0,1,2022-02-09
2,5,1,30,1,0,2,0,0,1,0,0,1,0,5,2,2,0,1,2022-02-12
20,1,1,21,1,0,2,0,0,3,0,0,1,0,1,2,2,0,0,
11,3,1,17,1,1,1,0,0,2,0,0,1,0,4,3,3,0,0,
22,2,1,12,1,0,2,0,0,2,0,0,1,0,2,12,2,0,1,2022-12-21
5,2,1,6,1,0,2,0,0,3,0,0,1,0,2,11,0,0,0,
6,0,1,28,0,0,2,0,0,0,4,0,1,1,1,8,0,0,0,
0,1,1,12,0,0,2,1,0,0,0,0,1,0,5,5,2,0,0,
0,5,1,19,1,0,2,0,1,2,0,0,1,0,6,1,2,0,1,2021-01-03
12,2,1,58,1,6,2,0,0,2,0,0,1,0,1,12,3,1,0,
23,4,1,30,1,1,1,0,1,2,0,0,1,0,0,9,2,0,1,2021-09-20
2,5,1,35,0,0,2,0,0,0,0,1,1,1,5,6,2,0,0,
7,6,1,4,0,0,2,0,0,0,0,0,1,0,6,4,3,1,1,2023-04-02
12,2,3,12,1,0,2,0,0,3,0,0,1,0,1,11,3,1,0,
10,1,1,26,1,5,1,0,0,3,1,0,1,0,5,5,3,0,0,
0,0,1,22,1,1,1,1,0,3,0,0,1,0,1,7,2,0,0,
16,2,2,47,1,3,1,0,0,2,0,0,1,0,5,9,1,0,1,2022-09-03
17,1,1,58,1,1,1,0,0,4,0,0,5,0,3,12,1,0,0,
6,1,1,21,1,5,1,0,0,1,0,0,1,0,1,1,0,1,1,2021-01-26
10,1,1,20,1,1,1,0,1,1,0,0,1,0,2,3,3,0,0,
13,1,1,11,0,0,2,0,0,0,1,0,1,1,6,3,0,0,0,
14,2,2,21,1,1,1,0,0,3,0,0,1,0,1,7,1,0,1,2022-07-26
12,0,1,37,1,1,1,1,0,2,1,0,1,0,0,1,3,0,1,2022-01-31
11,1,1,67,1,1,1,0,0,3,1,0,1,0,6,10,3,0,1,2023-10-15
16,2,1,7,1,1,1,0,0,2,0,0,1,0,0,3,1,0,1,2023-03-20
15,1,1,7,1,1,1,0,0,1,0,0,1,0,5,5,1,0,1,2021-05-01
4,4,1,9,1,1,1,1,3,4,1,0,1,0,6,8,0,0,0,
17,4,1,2,1,1,1,1,0,2,1,0,1,0,5,10,1,0,0,
15,2,1,19,1,1,1,0,0,2,0,0,1,0,2,2,1,0,1,2023-02-08
23,1,1,37,1,1,1,0,0,2,1,0,1,0,2,10,2,0,1,2023-10-11
17,1,1,2,1,0,3,0,0,3,0,0,1,0,1,10,1,0,0,
18,5,1,30,1,0,2,0,0,1,0,0,1,0,3,2,1,0,1,2021-02-18
5,2,2,22,0,0,2,0,2,0,0,0,1,0,2,9,0,0,1,2021-09-01
10,2,1,41,1,1,1,0,0,2,0,0,1,0,6,3,3,0,1,2023-03-19
8,2,2,0,1,0,0,0,0,3,0,0,1,0,1,1,3,1,1,2022-01-25
16,1,1,18,1,2,1,0,0,4,0,0,1,0,4,8,1,0,0,
10,0,1,44,0,0,2,0,0,0,0,0,1,0,1,7,3,0,1,2021-07-06
10,5,1,0,1,0,3,0,0,1,5,0,1,0,5,2,2,0,0,
4,5,1,56,0,0,2,0,0,0,0,0,1,0,5,1,0,0,1,2021-01-30
4,5,1,0,1,0,2,0,0,0,0,0,1,0,2,2,0,0,1,2022-02-09
23,2,1,2,1,1,1,0,0,3,1,1,1,0,0,8,2,0,1,2023-08-14
16,1,1,12,1,4,1,0,0,1,0,0,1,0,2,4,1,1,1,2021-04-28
20,5,1,7,1,0,2,0,0,2,0,0,1,1,6,6,2,0,0,
6,2,1,30,1,4,1,1,0,3,0,0,1,0,4,7,0,0,1,2021-07-09
14,2,2,28,0,0,2,0,1,0,0,0,1,0,0,10,1,0,1,2021-10-04
20,2,1,5,1,1,1,0,0,3,0,0,1,0,6,10,2,0,0,
19,5,1,16,1,0,2,0,0,3,1,0,1,0,3,9,2,0,1,2023-09-28
6,0,1,46,0,0,2,0,0,0,0,0,1,0,6,7,0,0,0,
14,1,1,5,1,1,1,0,0,2,0,1,1,1,1,7,1,0,1,2023-07-25
4,2,2,4,1,0,2,0,0,3,0,0,1,0,0,12,0,0,1,2021-12-27
23,5,1,25,1,0,2,0,0,0,0,1,1,0,1,1,2,1,1,2021-01-05
1,0,1,47,1,2,1,0,0,3,0,1,1,0,4,12,2,0,0,
2,1,1,11,1,0,2,0,0,1,0,0,1,0,6,5,2,0,0,
7,2,2,12,1,0,2,0,0,3,0,0,1,0,2,5,3,0,1,2021-05-26
6,1,1,7,1,1,1,0,0,2,4,0,1,0,2,11,0,0,0,
2,5,1,8,1,1,1,0,0,3,0,0,1,0,6,9,2,0,0,
17,0,1,25,1,0,2,0,0,0,0,1,1,1,2,11,1,0,0,
16,1,1,2,1,4,1,0,0,1,0,0,1,0,2,4,1,1,0,
17,3,1,14,1,1,1,0,0,3,4,0,1,0,4,5,3,0,0,
12,2,1,41,1,0,2,0,0,3,0,0,1,0,4,3,3,0,1,2023-03-31
4,5,1,37,1,1,1,0,0,2,0,0,1,0,5,12,0,0,0,
8,2,2,76,1,0,0,0,0,3,1,1,1,1,6,1,1,0,0,
15,1,1,2,1,1,1,0,0,4,0,0,1,0,1,8,1,0,0,
22,1,1,5,1,1,1,0,0,2,0,0,1,0,6,1,2,0,0,
15,1,1,24,0,4,1,0,0,0,0,0,4,0,4,1,1,0,0,
5,5,1,23,1,0,2,0,0,2,0,0,1,1,6,11,0,0,0,
3,0,1,20,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,
23,5,1,48,1,0,2,0,0,3,0,1,1,0,6,9,2,0,1,2023-09-24
7,2,2,4,1,1,1,0,0,3,1,0,1,0,0,3,3,0,0,
19,1,1,42,1,1,1,0,0,3,0,0,1,0,2,8,2,0,1,2023-08-09
16,3,1,32,0,1,1,0,0,0,0,1,0,0,0,4,1,0,0,
6,3,1,32,1,1,1,0,0,2,1,0,1,0,2,7,1,0,0,
2,2,1,16,0,0,2,0,0,2,0,0,1,0,5,3,2,0,0,
6,1,1,26,1,1,1,1,0,2,0,0,1,0,2,8,0,0,1,2022-08-10
18,2,1,9,1,1,1,0,0,3,1,0,1,0,4,9,1,0,0,
4,0,1,45,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,
18,1,1,46,1,5,1,0,0,2,0,0,1,0,2,4,1,1,1,2021-04-07
9,3,1,24,1,1,1,0,0,4,4,0,1,0,1,6,3,0,0,
23,1,1,24,1,0,2,0,0,2,0,0,2,0,5,9,2,0,1,2022-09-24
4,2,1,19,1,1,1,1,0,2,4,0,1,0,4,8,0,0,0,
