FECHA_SINIESTRO,HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_VEHICULOS_DANADOS,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,EXISTE_CICLOVIA,COORDENADAS_LATITUD,COORDENADAS_LONGITUD,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,SENALIZACION,DIA_DE_LA_SEMANA,MES,PERIODO_DEL_DIA,FERIADO,ACCIDENTE
2022-06-18,9,1,1,21,1,1,1,0,-12.024429804425798,-77.05142673371772,0,2,0,0,1,0,5,6,3,0,1
2022-06-18,20,1,1,37,1,1,1,0,-12.036155960337483,-76.9605749077203,0,2,0,0,1,0,5,6,2,0,1
2022-06-18,23,1,1,26,1,1,1,0,-12.016034926909466,-76.96553167222483,0,2,1,0,1,0,5,6,2,0,1
2023-06-18,6,5,1,31,1,0,2,0,-12.00829,-76.860486,0,1,0,1,1,0,6,6,0,0,1
2023-06-18,11,0,1,48,1,0,0,0,-11.093723107060166,-77.57393715840348,0,3,0,0,1,0,6,6,3,0,1
2021-07-18,4,1,1,56,1,0,2,0,-11.11998170758802,-77.59402055291598,0,0,1,0,1,1,6,7,0,0,1
2021-07-18,15,2,2,13,0,0,3,0,-10.730304082998613,-77.77765093308459,0,0,4,0,1,0,6,7,1,0,1
2021-07-18,19,2,1,42,1,0,2,0,-11.749137125445165,-76.96752013826908,0,3,0,0,1,0,6,7,2,0,1
2022-07-18,4,5,1,19,1,0,2,0,-12.195246,-76.972876,0,2,0,0,1,0,0,7,0,0,1
2023-07-18,14,1,1,21,1,1,1,0,-12.0304736,-77.0897219,0,4,1,0,1,1,1,7,1,0,1
2021-08-18,9,1,1,61,1,1,1,0,-12.06631826683648,-77.04661535781963,0,3,0,0,1,0,2,8,3,0,1
2021-08-18,19,5,1,23,1,0,2,0,-11.766540978342896,-77.1585640015816,3,0,0,0,1,0,2,8,2,0,1
2022-08-18,3,5,1,58,0,0,3,0,-10.788253249457956,-77.7418373172005,2,0,0,0,1,0,3,8,0,0,1
2023-08-18,7,2,3,56,0,0,2,0,-11.13922,-77.59708,0,0,0,1,1,0,4,8,3,0,1
2023-08-18,21,0,1,12,1,1,1,0,-12.30408959,-76.84316617,0,0,4,0,1,0,4,8,2,0,1
2021-09-18,19,0,1,25,0,0,2,0,-10.788557,-77.711797,0,0,0,0,1,0,5,9,2,0,1
2022-09-18,18,5,1,31,1,1,1,0,-12.060423,-76.966538,0,3,0,0,1,0,6,9,1,0,1
2021-10-18,14,1,1,61,1,1,1,0,-12.065391,-77.045953,0,2,0,0,1,0,0,10,1,0,1
2021-10-18,18,1,1,20,1,1,1,0,-12.1485184,-77.0094428,0,3,1,0,1,0,0,10,1,0,1
2023-10-18,7,0,1,26,1,1,1,0,-11.97214164,-76.99659911,0,2,1,0,1,0,2,10,3,0,1
2023-10-18,19,5,1,3,1,0,2,0,-12.07414826,-76.97435069,0,3,0,0,1,0,2,10,2,0,1
2021-11-18,18,5,1,25,0,0,2,0,-10.791308617020889,-77.70925909555447,0,0,0,0,1,0,3,11,1,0,1
2022-11-18,18,1,1,15,1,1,1,0,-11.989731500526345,-77.06459178954998,0,2,2,0,1,1,4,11,1,0,1
2023-11-18,0,0,1,9,1,0,2,0,-11.99914034,-77.06266004,0,2,0,1,1,0,5,11,2,0,1
2023-11-18,7,0,1,26,1,4,1,0,-11.96844547,-76.96975104,0,4,4,1,1,0,5,11,3,0,1
2021-12-18,12,2,2,21,1,1,1,0,-11.990701,-77.106933,1,3,1,0,1,0,5,12,3,0,1
2021-12-18,20,2,1,50,1,1,1,0,-12.122383856206037,-77.00564673617936,0,3,0,0,1,0,5,12,2,0,1
2022-12-18,3,5,1,12,1,0,2,0,-12.250006357950348,-76.93125838153544,0,2,0,0,1,0,6,12,0,0,1
2022-12-18,7,8,1,4,1,6,1,0,-12.007382682308082,-76.87868439810828,0,2,6,1,0,0,6,12,3,0,1
2023-12-18,8,2,1,35,1,5,1,0,-12.07937206,-77.03324363,0,3,1,0,1,1,0,12,3,0,1
2023-12-18,16,2,1,39,1,1,1,1,-12.08308744,-77.06718489,0,2,1,0,1,1,0,12,1,0,1
2023-12-18,22,1,1,21,1,1,1,1,-12.00390755,-77.08317803,0,2,0,0,1,1,0,12,2,0,1
2021-01-19,9,2,1,4,1,1,1,0,-12.017421,-76.946914,0,2,0,0,1,0,1,1,3,1,1
2022-01-19,16,3,1,7,1,1,1,0,-11.940693,-77.067244,0,2,1,0,1,0,2,1,1,0,1
2023-01-19,5,1,1,20,1,0,2,0,-12.13080149,-76.97813265,0,2,0,0,1,1,3,1,0,0,1
2023-01-19,6,1,1,19,1,1,1,0,-12.22112427,-76.93862437,0,2,1,1,1,0,3,1,0,0,1
2021-02-19,20,1,1,35,1,1,1,0,-12.061018898523397,-77.01281365599989,0,2,1,0,1,0,4,2,2,0,1
2022-02-19,10,5,1,12,1,0,2,0,-12.29307353457454,-76.86297765548466,0,1,0,0,1,0,5,2,3,0,1
2022-02-19,19,2,1,3,1,0,3,0,-12.082043065605744,-76.92834014416228,0,3,1,0,1,0,5,2,2,0,1
2021-03-19,8,0,1,20,1,1,1,0,-12.13744,-77.01514,0,1,0,0,1,0,4,3,3,0,1
2021-03-19,15,0,1,55,1,0,2,0,-10.67120414605662,-76.76976285249098,0,0,4,1,1,1,4,3,1,0,1
2023-03-19,5,5,1,10,1,0,2,0,-11.872306,-77.069443,0,2,0,0,1,0,6,3,0,0,1
2023-03-19,6,0,1,10,1,0,2,0,-11.894874,-77.068026,0,2,0,0,1,0,6,3,0,0,1
2023-03-19,6,1,1,19,1,1,1,0,-12.23215271,-76.92550453,0,3,0,0,1,0,6,3,0,0,1
2023-03-19,10,2,1,41,1,1,1,0,-12.103769417849724,-77.00134451399319,0,2,0,0,1,0,6,3,3,0,1
2021-04-19,19,1,1,20,1,0,2,0,-12.143660765494351,-76.98169504559282,0,1,0,0,1,0,0,4,2,0,1
2023-04-19,22,5,1,48,1,0,2,0,-11.112826181198692,-77.59239609576456,0,3,0,1,1,0,2,4,2,1,1
2023-05-19,6,5,1,31,1,0,2,0,-12.008269,-76.860337,0,2,0,0,1,0,4,5,0,0,1
2021-06-19,2,1,1,8,0,0,2,0,-11.578115,-77.262181,0,0,0,0,1,1,5,6,2,0,1
2021-06-19,12,2,1,49,1,1,1,0,-12.144939880924204,-77.0218308315467,0,1,0,0,1,0,5,6,3,0,1
2022-06-19,3,5,1,4,1,0,2,0,-12.021297496382838,-76.92534142797355,0,2,4,0,1,0,6,6,0,0,1
2022-06-19,6,5,1,47,1,1,1,1,-12.064422548495145,-77.02776426791546,0,2,1,0,1,0,6,6,0,0,1
2022-06-19,7,0,1,70,0,0,2,0,-10.464184170789936,-77.07241705154529,0,0,0,1,1,0,6,6,3,0,1
2022-06-19,22,5,1,10,1,0,2,0,-11.848859643195157,-77.09430987844938,0,2,0,0,1,0,6,6,2,0,1
2023-06-19,3,2,1,15,1,1,1,0,-11.98006605,-77.07233094,0,2,1,1,1,0,0,6,0,0,1
2023-06-19,16,4,1,4,1,4,1,0,-11.93754662,-76.70175226,0,3,0,1,1,0,0,6,1,0,1
2023-06-19,22,5,1,21,1,0,2,0,-12.025267,-77.058607,0,2,0,1,1,0,0,6,2,0,1
2022-07-19,20,5,1,37,1,1,1,0,-12.042063440615488,-76.96575702002707,0,2,0,0,1,0,1,7,2,0,1
2021-08-19,13,8,1,31,1,0,2,0,-12.009152403430903,-76.8665668308386,1,4,0,0,1,0,3,8,1,0,1
2022-08-19,3,2,2,15,1,1,1,1,-11.971734808491217,-77.07560017434432,0,2,0,0,1,0,4,8,0,0,1
2022-08-19,15,3,1,31,1,4,1,0,-12.030552652994867,-76.9258725420437,0,2,0,0,1,0,4,8,1,0,1
2021-09-19,9,1,1,19,1,1,1,0,-12.223894272996022,-76.91989657734099,1,2,1,0,1,0,6,9,3,0,1
2022-09-19,6,2,1,42,1,1,1,0,-11.838112443364022,-76.99880721250705,0,1,0,0,1,0,0,9,0,0,1
2023-09-19,6,2,1,35,1,5,1,0,-12.05112478,-77.03211089,0,2,1,0,1,0,1,9,0,0,1
2023-09-19,8,3,1,24,1,0,2,0,-12.144557,-76.981742,0,2,0,0,1,0,1,9,3,0,1
2021-10-19,23,0,1,12,1,0,2,0,-12.272783,-76.895042,0,1,0,0,1,0,1,10,2,0,1
2023-10-19,6,0,1,9,1,0,2,0,-11.993519,-77.063545,0,2,0,0,1,0,3,10,0,0,1
2021-11-19,14,5,1,5,1,1,1,0,-12.182938656902534,-76.99432249652605,0,3,0,0,1,0,4,11,1,0,1
2022-11-19,5,2,1,31,1,0,2,0,-12.006904216614387,-76.85291753105753,0,1,0,0,1,0,5,11,0,0,1
2022-11-19,17,2,1,39,1,1,1,0,-12.08011166,-77.05790207,0,3,0,0,1,0,5,11,1,0,1
2023-11-19,5,5,1,24,1,0,2,0,-12.179902,-76.976303,0,2,0,0,1,1,6,11,0,0,1
2023-11-19,14,1,1,23,1,0,2,0,-11.73451895,-77.13611622,0,3,4,1,1,0,6,11,1,0,1
2021-12-19,1,2,2,14,0,0,2,0,-11.07467669370586,-77.50771876853804,0,0,0,0,1,1,6,12,2,0,1
2021-12-19,2,2,1,7,1,0,2,0,-11.93071,-77.07231,0,3,1,0,1,0,6,12,2,0,1
2021-12-19,5,1,1,19,1,1,1,0,-12.21592,-76.935139,0,3,1,0,1,0,6,12,0,0,1
2022-12-19,2,0,1,10,1,0,2,0,-11.8627248,-77.0772256,0,2,0,0,1,0,0,12,2,0,1
2022-12-19,9,4,1,10,1,0,2,0,-11.900399,-77.067679,0,2,0,0,1,0,0,12,3,0,1
2022-12-19,22,1,1,21,1,1,1,1,-11.9886123,-77.08101323,0,2,1,0,1,0,0,12,2,0,1
2022-12-19,23,5,1,4,1,1,1,0,-12.005509,-76.864542,0,3,0,0,4,0,0,12,2,0,1
2023-12-19,5,2,2,34,1,0,0,0,-11.010621549294225,-77.57984335595006,0,3,1,0,4,0,1,12,0,0,1
2023-12-19,18,1,1,24,1,1,1,0,-12.16465691,-76.96921895,0,2,1,0,1,0,1,12,1,0,1
2022-02-20,2,1,1,23,1,0,2,0,-11.808526,-77.13254253,0,1,0,0,1,0,6,2,2,0,1
2023-02-20,5,1,1,42,1,1,1,0,-11.87538044,-77.01680986,0,2,0,0,1,0,0,2,0,0,1
2023-02-20,7,1,1,20,1,0,2,0,-12.148067,-76.982726,0,3,0,0,1,0,0,2,3,0,1
2023-02-20,19,5,1,39,1,1,1,0,-12.08060291,-77.05837579,0,3,1,0,1,0,0,2,2,0,1
2021-03-20,7,1,1,21,1,1,1,0,-12.00624,-77.0827,0,1,0,0,1,0,5,3,3,0,1
2021-03-20,9,5,1,56,1,0,2,0,-11.120528053750226,-77.59414475468402,0,0,0,0,1,0,5,3,3,0,1
2021-03-20,11,2,2,22,0,0,2,0,-10.65249977216015,-77.84463793068983,0,0,0,0,1,1,5,3,3,0,1
2021-03-20,14,2,1,46,1,0,2,0,-12.0427,-76.98674,0,0,1,0,1,0,5,3,1,0,1
2022-03-20,1,2,2,34,0,0,2,0,-11.002965,-77.617296,0,0,0,0,1,1,6,3,2,0,1
2023-03-20,16,2,1,7,1,1,1,0,-11.920433,-77.041833,0,2,0,0,1,0,0,3,1,0,1
2021-05-20,7,4,1,3,1,1,1,0,-12.078943,-76.930904,0,1,0,0,1,0,3,5,3,0,1
2023-05-20,19,4,1,4,1,0,2,0,-12.02100704,-76.92451146,0,1,4,0,1,1,5,5,2,0,1
2023-05-20,23,1,1,12,0,0,2,0,-12.245601,-76.937863,0,1,0,0,1,0,5,5,2,0,1
2022-07-20,5,2,2,56,1,0,2,0,-11.120190190215116,-77.59397243294644,0,3,1,0,1,1,2,7,0,0,1
2022-07-20,11,1,1,24,1,1,1,0,-12.16751676734652,-76.97859942866633,0,2,0,0,1,1,2,7,3,0,1
2021-08-20,21,5,1,7,1,1,1,0,-11.912096195365203,-77.05229577269911,1,3,1,0,1,0,4,8,2,0,1
2022-08-20,18,0,1,26,1,1,1,0,-11.962938955843736,-76.98168801296968,0,3,0,0,1,0,5,8,1,0,1
2023-08-20,15,5,1,31,1,1,1,0,-12.02564931,-76.90920613,0,4,1,0,1,0,6,8,1,0,1
2021-09-20,23,4,1,30,1,1,1,0,-12.037242898540958,-77.0134369893703,1,2,0,0,1,0,0,9,2,0,1
2022-09-20,11,1,1,1,1,0,0,0,-12.142874495771924,-76.87138038467987,0,4,0,0,1,0,1,9,3,0,1
2022-09-20,12,2,1,9,1,1,1,0,-11.96756513628016,-77.03924948691724,0,4,0,0,1,0,1,9,3,0,1
2021-10-20,14,1,1,7,1,1,1,0,-11.936842,-77.048987,0,2,1,0,1,0,2,10,1,0,1
2023-10-20,9,0,1,56,0,0,2,0,-11.3287,-77.4721,0,0,0,0,1,0,4,10,3,0,1
2023-11-20,17,2,1,12,1,0,2,0,-12.300015,-76.849084,0,2,0,0,1,0,0,11,1,0,1
2021-12-20,6,1,1,1,1,1,1,0,-12.083448880084283,-76.8780917430727,0,3,0,0,4,0,0,12,0,0,1
2021-12-20,15,2,2,26,1,1,1,0,-12.029521,-77.007004,1,3,1,0,1,0,0,12,1,0,1
2022-12-20,6,4,1,30,1,0,2,0,-12.04102990326416,-77.03330573589118,0,3,0,0,1,0,1,12,0,0,1
2022-12-20,11,5,1,42,1,1,1,0,-11.853195628398918,-77.00321274235941,0,2,0,1,1,0,1,12,3,0,1
2022-12-20,14,1,1,29,1,0,2,0,-12.450924,-76.75534,0,0,0,0,1,0,1,12,1,0,1
2022-01-21,20,2,1,12,1,0,2,0,-12.289421067505211,-76.86866818905403,0,1,0,0,1,0,4,1,2,0,1
2023-01-21,1,0,1,4,1,0,2,0,-12.02089,-76.921351,0,1,0,0,1,1,5,1,2,0,1
2023-01-21,2,0,1,20,1,0,2,0,-12.152397,-76.983898,0,2,0,0,1,1,5,1,2,0,1
2023-01-21,6,2,1,5,1,1,1,1,-12.19732583,-76.99933498,0,2,1,0,1,1,5,1,0,0,1
2023-01-21,19,3,1,21,1,4,1,0,-11.97926081,-77.09554158,0,3,0,0,1,0,5,1,2,0,1
2021-02-21,21,7,1,45,1,2,1,0,-12.096810104208997,-77.0752579074752,1,0,0,0,1,0,6,2,2,0,1
2022-02-21,20,2,2,44,0,0,2,0,-11.1404,-77.23035,0,0,0,0,1,1,0,2,2,0,1
2021-03-21,12,0,1,9,1,8,1,0,-11.999400281006354,-77.0437503319536,0,1,0,0,1,0,6,3,3,0,1
2021-03-21,20,1,1,21,1,1,1,0,-12.00193,-77.087,0,1,0,0,1,0,6,3,2,0,1
2023-03-21,8,2,1,32,1,1,1,0,-12.07380405,-77.04644437,0,3,0,0,1,0,1,3,3,0,1
2021-04-21,10,1,1,26,1,1,1,0,-11.916645,-76.969383,0,2,0,0,1,0,2,4,3,1,1
2022-04-21,3,2,1,19,0,0,2,0,-12.23387967,-76.96018262,0,1,0,0,1,0,3,4,0,0,1
2023-05-21,6,0,1,12,0,0,2,0,-12.272526,-76.895531,0,0,0,0,1,0,6,5,0,0,1
2023-05-21,23,1,1,24,1,0,2,0,-12.14689319,-76.98213285,0,2,0,0,1,0,6,5,2,0,1
2021-06-21,5,5,1,12,1,0,2,0,-12.25263,-76.92798,0,1,0,0,1,0,0,6,0,0,1
2021-06-21,12,1,1,31,1,1,1,0,-12.014492,-76.819179,0,3,0,0,1,0,0,6,3,0,1
2021-06-21,13,2,1,19,0,1,1,0,-12.24393,-76.92189,0,2,0,0,1,0,0,6,1,0,1
2021-06-21,22,2,1,4,1,0,2,0,-11.921471,-76.676499,0,2,0,0,2,0,0,6,2,0,1
2022-06-21,0,5,1,24,1,0,2,0,-12.14478,-76.98172,0,1,0,0,1,0,1,6,2,0,1
2022-06-21,6,0,1,15,1,1,1,0,-11.94995811643136,-77.0840424083373,0,2,0,0,1,0,1,6,0,0,1
2022-06-21,15,2,1,15,1,1,1,0,-11.962558666624766,-77.08060381638019,0,4,0,0,1,0,1,6,1,0,1
2022-06-21,19,1,1,71,1,1,1,0,-11.10017,-77.59648,0,3,0,0,1,0,1,6,2,0,1
2021-07-21,10,1,1,9,1,1,1,0,-11.98885388113522,-77.05678408991467,0,3,1,0,1,0,2,7,3,0,1
2021-07-21,13,2,1,21,1,0,2,1,-11.996599900441687,-77.1126382063782,0,3,0,0,1,0,2,7,1,0,1
2023-07-21,5,2,1,1,1,1,1,0,-12.11591772,-76.87325995,0,3,1,1,1,1,4,7,0,0,1
2021-08-21,23,1,1,5,1,1,1,0,-12.172279177547225,-76.98347013548386,3,3,0,0,1,0,5,8,2,0,1
2022-08-21,18,5,1,15,1,1,1,0,-11.966786844074283,-77.07867906365713,0,3,0,0,1,0,6,8,1,0,1
2021-09-21,2,0,1,17,0,0,2,0,-11.602196,-77.197035,0,0,4,1,1,1,1,9,2,0,1
2022-09-21,20,1,1,31,1,5,1,0,-12.059811331753638,-76.995577766236,0,2,1,0,1,0,2,9,2,0,1
2022-09-21,22,2,1,67,1,1,1,0,-12.085903792138437,-77.03538711893427,0,2,1,0,1,0,2,9,2,0,1
2023-09-21,11,1,1,26,1,0,2,0,-12.023776,-76.961846,0,3,0,0,1,0,3,9,3,0,1
2021-10-21,21,1,1,10,1,0,2,0,-11.843605,-77.1009174,0,2,0,0,1,0,3,10,2,0,1
2022-10-21,3,2,1,33,1,0,2,0,-12.332332547463732,-76.82065955391347,0,0,0,0,1,0,4,10,0,0,1
2023-10-21,17,4,1,7,1,1,1,1,-11.94234917,-77.06034459,0,2,1,0,1,0,5,10,1,0,1
2021-11-21,3,5,1,37,1,0,2,0,-12.054748568596857,-76.9747883993657,0,3,0,0,1,0,6,11,0,0,1
2021-11-21,5,0,1,21,1,0,2,0,-12.023133862305114,-77.05883491680459,0,2,0,0,1,0,6,11,0,0,1
2021-11-21,22,1,1,7,1,0,2,0,-11.948593590159216,-77.07040605702021,0,3,0,0,1,0,6,11,2,0,1
2022-11-21,4,0,1,46,1,1,1,0,-12.035437190552424,-76.99949913423981,0,3,0,0,1,0,0,11,0,0,1
2023-11-21,3,1,1,21,1,0,2,0,-12.024616,-77.05868041,0,2,0,1,1,0,1,11,0,1,1
2021-12-21,6,5,1,56,0,0,2,0,-11.412563,-77.374989,0,0,0,1,1,1,1,12,0,0,1
2021-12-21,9,1,1,8,1,0,2,0,-11.594510466066575,-77.25601446496525,1,3,0,1,1,0,1,12,3,0,1
2022-12-21,7,1,1,32,1,1,1,1,-12.0894287546733,-77.05854595639885,0,2,0,0,1,1,2,12,3,0,1
2022-12-21,19,5,1,10,1,0,2,0,-11.835598,-77.111331,0,4,4,0,1,0,2,12,2,0,1
2022-12-21,21,2,2,14,0,0,2,0,-11.06219,-77.55213,0,0,0,0,1,1,2,12,2,0,1
2022-12-21,22,2,1,12,1,0,2,0,-12.249877,-76.931362,0,2,0,0,1,0,2,12,2,0,1
2022-01-22,22,1,1,20,1,0,2,0,-12.153347346790111,-76.98395309001715,0,3,0,0,1,0,5,1,2,0,1
2023-01-22,6,1,1,23,1,0,2,0,-11.75082036,-77.14656204,0,0,0,0,1,1,6,1,0,0,1
2023-01-22,22,1,1,7,1,1,1,0,-11.9105404,-77.04529613,0,2,0,0,1,0,6,1,2,0,1
2021-02-22,7,4,1,9,1,0,2,0,-11.988294226428462,-77.06414607991313,0,2,1,0,1,0,0,2,3,0,1
2021-02-22,14,0,2,14,1,0,2,0,-11.062979683742768,-77.5774509197476,0,0,0,0,1,0,0,2,1,0,1
2022-02-22,10,2,2,56,0,0,2,0,-11.138223067622045,-77.59695584784023,0,0,0,0,1,0,1,2,3,0,1
2023-02-22,10,1,1,41,1,1,1,0,-12.0840789,-77.00415585,0,3,1,0,1,0,2,2,3,0,1
2023-02-22,21,2,1,30,1,0,2,0,-12.04125616,-77.03300977,0,2,0,0,1,0,2,2,2,0,1
2023-03-22,19,2,1,31,1,0,2,0,-12.00078285218256,-76.83970770106689,0,2,0,0,1,0,2,3,2,0,1
2021-04-22,22,1,1,20,1,0,2,0,-12.139552,-76.981017,0,1,0,0,1,0,3,4,2,0,1
2023-04-22,3,5,1,35,1,1,1,0,-12.05920463,-77.01355817,0,2,1,0,1,0,5,4,0,0,1
2023-04-22,9,5,1,31,1,1,1,0,-12.01599061,-76.89060504,0,1,4,0,1,0,5,4,3,0,1
2023-05-22,20,2,1,10,1,0,2,0,-11.899354,-77.067782,0,2,0,0,1,0,0,5,2,0,1
2021-06-22,2,5,1,9,1,0,2,0,-11.988199,-77.0645344,0,3,0,0,1,0,1,6,2,0,1
2021-06-22,13,2,1,15,1,1,1,0,-11.99179,-77.07511,0,2,0,0,1,0,1,6,1,0,1
2021-06-22,21,1,1,12,1,0,2,0,-12.25702,-76.88783,0,2,0,0,1,0,1,6,2,0,1
2023-06-22,6,4,1,19,1,1,1,0,-12.19513792,-76.93481918,0,2,1,1,1,0,3,6,0,0,1
2023-06-22,8,1,1,9,1,1,1,0,-12.00786703,-77.05837381,0,2,0,0,1,1,3,6,3,0,1
2021-07-22,15,1,1,31,1,1,1,1,-12.033012461127711,-76.93837525187416,0,3,1,0,1,0,3,7,1,0,1
2021-07-22,21,2,2,28,0,0,2,0,-10.679559589668054,-77.7163400820985,3,0,0,0,1,0,3,7,2,0,1
2023-07-22,19,1,1,66,1,0,2,0,-12.368523,-76.787539,0,0,0,0,1,0,5,7,2,0,1
2023-07-22,20,1,1,42,1,1,1,0,-11.87928921,-77.01916338,0,2,5,1,1,1,5,7,2,0,1
2023-07-22,21,2,1,3,1,1,1,0,-12.07604295,-76.96193408,0,4,4,0,1,0,5,7,2,0,1
2021-08-22,4,4,1,21,1,1,1,1,-12.011633742167676,-77.08918158952721,3,4,1,0,1,0,6,8,0,0,1
2021-08-22,18,1,1,40,1,0,2,0,-12.385301876174216,-76.77000388201724,3,2,0,0,1,0,6,8,1,0,1
2021-08-22,22,0,1,28,0,0,0,0,-10.656949282088592,-77.72010684803666,0,0,0,0,0,0,6,8,2,0,1
2021-08-22,23,2,1,20,1,0,2,0,-12.136135592917787,-76.98027384452413,3,3,1,0,1,0,6,8,2,0,1
2023-08-22,15,1,1,5,1,1,1,0,-12.18818487,-76.98271302,0,3,4,1,1,0,1,8,1,0,1
2023-09-22,9,2,1,35,1,0,2,0,-12.03497018,-77.01010964,0,2,0,0,1,0,4,9,3,0,1
2021-10-22,13,2,1,20,1,8,1,1,-12.102584008148211,-76.97831542161168,0,2,1,0,1,0,4,10,1,0,1
2021-10-22,16,2,1,15,1,1,1,0,-11.97158,-77.07601,0,4,1,0,1,0,4,10,1,0,1
2023-10-22,2,0,1,21,1,1,1,0,-11.99458396,-77.10969428,0,3,1,0,1,0,6,10,2,0,1
2023-10-22,5,0,1,66,0,0,2,0,-12.349599,-76.807167,0,0,0,0,1,0,6,10,0,0,1
2023-10-22,12,2,1,5,1,0,2,0,-12.209975373625198,-76.97553830208496,0,1,0,0,1,0,6,10,3,0,1
2021-11-22,20,1,1,28,0,0,2,0,-10.701313305679356,-77.77938884946218,0,0,0,1,1,0,0,11,2,0,1
2022-11-22,19,1,1,19,1,1,1,0,-12.21334091,-76.93672424,0,3,1,0,1,0,1,11,2,1,1
2023-11-22,5,2,2,14,1,0,2,0,-11.06209,-77.55274,0,3,0,0,1,1,2,11,0,0,1
2023-11-22,23,2,1,10,1,0,2,0,-11.88600505,-77.06853415,0,4,0,0,1,1,2,11,2,0,1
2021-12-22,6,0,1,21,1,0,2,0,-12.0133494,-77.0603835,0,3,0,0,1,0,2,12,0,0,1
2022-12-22,13,0,1,31,1,1,1,0,-12.042236570848894,-76.91083070181811,0,3,0,0,1,0,3,12,1,0,1
2023-12-22,17,1,1,35,1,1,1,0,-12.05552699,-77.08157899,0,3,0,0,1,1,4,12,1,0,1
2021-01-23,13,1,1,15,1,1,1,0,-11.991702,-77.070611,0,2,0,0,1,0,5,1,1,0,1
2021-01-23,17,1,1,10,1,0,2,0,-11.897187,-77.067866,0,2,0,0,1,0,5,1,1,0,1
2022-01-23,12,0,1,22,0,0,2,0,-10.63917854,-77.85469021,0,0,4,0,1,1,6,1,3,0,1
2023-01-23,1,0,1,7,1,5,1,0,-11.94507449,-77.06271568,0,3,0,0,1,0,0,1,2,0,1
2021-02-23,21,5,1,37,1,0,2,0,-12.057,-76.974,0,3,0,0,1,0,1,2,2,0,1
2022-02-23,9,3,1,21,1,1,1,0,-12.0237641,-77.0744663,0,4,0,0,1,0,2,2,3,0,1
2023-02-23,15,5,1,47,1,1,1,0,-12.07501746,-77.02320907,0,3,0,0,1,0,3,2,1,0,1
2023-02-23,19,0,1,49,1,1,1,0,-12.13446522,-77.0203962,0,3,0,0,1,0,3,2,2,0,1
2023-04-23,12,1,1,26,1,1,1,0,-12.01432112,-77.00172697,0,2,0,0,1,0,6,4,3,1,1
2023-04-23,14,1,1,2,1,1,1,0,-12.17091248,-76.946248,0,3,4,0,1,0,6,4,1,1,1
2022-05-23,23,1,1,1,1,0,0,0,-12.101234771981082,-76.87805603670515,0,4,0,0,1,0,0,5,2,0,1
2021-06-23,0,0,1,15,1,1,1,0,-11.986489,-77.072359,0,1,0,0,1,0,2,6,2,0,1
2021-06-23,14,5,1,31,1,1,1,0,-12.0251552,-76.9204075,0,2,0,0,1,0,2,6,1,0,1
2021-06-23,15,5,1,35,1,1,1,0,-12.060343,-77.0083172,0,2,0,0,2,0,2,6,1,0,1
2023-06-23,23,0,1,12,1,1,1,0,-12.25687931,-76.88821116,0,2,1,0,1,0,4,6,2,0,1
2022-07-23,16,0,1,42,1,1,1,0,-11.856792824116663,-77.04370578717374,0,3,0,0,1,1,5,7,1,0,1
2023-07-23,4,1,1,9,1,0,2,0,-12.00245,-77.062072,0,2,0,1,1,0,6,7,0,0,1
2022-08-23,13,2,1,46,1,0,2,0,-12.03010121507606,-77.00158913661262,0,2,0,0,1,0,1,8,1,0,1
2023-08-23,6,2,1,5,1,1,1,1,-12.18911486,-77.00724272,0,2,4,0,1,0,2,8,0,0,1
2021-09-23,12,7,1,24,1,0,2,0,-12.168898,-76.979617,0,2,0,0,1,0,3,9,3,0,1
2022-09-23,20,2,1,72,0,0,2,0,-13.115001207152378,-76.40609300723047,0,0,0,0,1,0,4,9,2,0,1
2023-09-23,1,2,2,34,1,0,2,0,-10.98612,-77.64243,0,3,0,0,1,1,5,9,2,0,1
2021-10-23,17,1,1,10,1,0,2,1,-11.867990397187135,-77.07250888776531,0,2,0,0,1,0,5,10,1,0,1
2022-10-23,3,8,1,25,1,4,1,0,-10.77089488,-77.66253708,0,3,6,0,4,0,6,10,0,0,1
2023-10-23,7,2,1,12,0,0,2,0,-12.27658158,-76.88905695,0,0,0,0,1,0,0,10,3,0,1
2021-11-23,22,0,1,3,1,4,1,1,-12.11685065759413,-76.93791708161632,0,3,1,0,1,0,1,11,2,1,1
2022-11-23,18,1,1,10,1,0,2,0,-11.836296,-77.110072,0,2,1,0,1,0,2,11,1,0,1
2021-12-23,19,1,1,12,1,0,2,0,-12.276894,-76.870023,0,2,0,0,1,0,3,12,2,0,1
2022-12-23,23,1,1,7,1,1,1,0,-11.912144054579986,-77.04594553809683,0,3,0,0,1,0,4,12,2,0,1
2023-12-23,4,5,1,9,1,0,2,0,-11.998718,-77.062731,0,2,0,0,1,1,5,12,0,0,1
2023-12-23,17,1,1,37,1,1,1,0,-12.04496998,-76.97418154,0,2,1,0,1,1,5,12,1,0,1
2023-12-23,22,2,1,12,0,0,2,0,-12.266209,-76.905593,0,1,0,0,1,0,5,12,2,0,1
2022-01-24,4,2,1,31,1,0,2,0,-12.061300215225032,-76.97222202697768,0,1,0,0,1,0,0,1,0,0,1
